datetime,vendor_id,vendor_name,latitude,longitude,location_type,cuisine_type,avg_price,menu_diversity,hour_of_day,day_of_week,is_weekend,is_holiday,festival_name,is_festival,temperature_c,rainfall_mm,is_rainy,humidity_pct,wind_speed_kmh,event_nearby,traffic_density,competitor_count,units_sold,lag_1h_units,lag_24h_units,rolling_avg_24h,special_note
2025-08-09 04:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,4,5,1,0,,0,26.5,0.0,0,55.1,9.1,0,low,6,1,1.0,2.0,12.958333333333334,
2025-08-09 05:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,5,5,1,0,,0,24.7,0.24,1,74.5,10.3,0,low,5,1,1.0,2.0,12.916666666666666,
2025-08-09 06:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,6,5,1,0,,0,27.4,4.38,1,89.9,17.5,0,low,4,2,1.0,8.0,12.875,
2025-08-09 07:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,7,5,1,0,,0,27.2,2.64,1,74.2,6.9,0,low,8,2,2.0,6.0,12.625,
2025-08-09 08:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,8,5,1,0,,0,27.8,2.67,1,94.9,9.5,0,low,4,2,2.0,14.0,12.458333333333334,
2025-08-09 09:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,9,5,1,0,,0,28.7,0.0,0,84.8,13.1,0,low,6,3,2.0,16.0,11.958333333333334,
2025-08-09 10:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,10,5,1,0,,0,28.5,0.86,1,83.7,12.9,0,low,5,3,3.0,8.0,11.416666666666666,
2025-08-09 11:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,11,5,1,0,,0,29.9,2.35,1,90.3,6.7,0,low,6,4,3.0,13.0,11.208333333333334,
2025-08-09 12:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,12,5,1,0,,0,29.5,0.68,1,86.7,10.6,0,low,7,8,4.0,23.0,10.833333333333334,
2025-08-09 13:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,13,5,1,0,,0,29.6,1.71,1,84.1,14.4,0,low,6,7,8.0,67.0,10.208333333333334,
2025-08-09 14:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,14,5,1,0,,0,29.2,0.0,0,78.2,18.1,0,low,8,5,7.0,9.0,7.708333333333333,
2025-08-09 15:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,15,5,1,0,,0,28.4,0.29,1,67.1,22.6,0,low,7,2,5.0,9.0,7.541666666666667,
2025-08-09 16:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,16,5,1,0,,0,27.4,0.0,0,82.4,25.1,0,low,5,3,2.0,7.0,7.25,
2025-08-09 17:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,17,5,1,0,,0,26.2,0.0,0,82.2,17.6,0,low,4,4,3.0,7.0,7.083333333333333,
2025-08-09 18:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,18,5,1,0,,0,26.4,0.0,0,77.7,17.0,0,low,5,6,4.0,24.0,6.958333333333333,
2025-08-09 19:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,19,5,1,0,,0,27.1,0.0,0,92.1,24.9,0,low,4,8,6.0,53.0,6.208333333333333,
2025-08-09 20:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,20,5,1,0,,0,27.4,0.0,0,85.5,16.1,0,low,6,7,8.0,16.0,4.333333333333333,
2025-08-09 21:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,21,5,1,0,,0,23.7,1.08,1,81.8,21.5,0,low,7,4,7.0,13.0,3.9583333333333335,
2025-08-09 22:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,22,5,1,0,,0,25.7,0.0,0,86.0,20.5,0,low,8,3,4.0,8.0,3.5833333333333335,
2025-08-09 23:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,23,5,1,0,,0,25.4,0.0,0,78.5,15.1,0,low,5,1,3.0,2.0,3.375,
2025-08-10 00:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,0,6,1,0,,0,24.4,0.0,0,75.0,22.8,0,low,6,1,1.0,1.0,3.3333333333333335,
2025-08-10 01:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,1,6,1,0,,0,25.7,8.11,1,90.0,25.8,0,low,7,0,1.0,1.0,3.3333333333333335,
2025-08-10 02:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,2,6,1,0,,0,23.3,0.15,1,85.9,15.5,0,low,4,1,0.0,1.0,3.2916666666666665,
2025-08-10 03:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,3,6,1,0,,0,25.1,0.17,1,95.0,5.0,0,low,6,1,1.0,1.0,3.2916666666666665,
2025-08-10 04:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,4,6,1,0,,0,25.4,0.0,0,76.7,15.7,0,low,5,1,1.0,1.0,3.2916666666666665,
2025-08-10 05:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,5,6,1,0,,0,25.1,0.16,1,95.0,13.4,0,low,6,1,1.0,1.0,3.2916666666666665,
2025-08-10 06:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,6,6,1,0,,0,28.2,0.0,0,77.9,5.0,0,low,5,3,1.0,2.0,3.2916666666666665,
2025-08-10 07:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,7,6,1,0,,0,27.0,1.47,1,95.0,,0,low,6,3,3.0,2.0,3.3333333333333335,
2025-08-10 08:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,8,6,1,0,,0,25.9,0.01,0,88.1,10.7,0,low,7,3,3.0,2.0,3.375,
2025-08-10 09:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,9,6,1,0,,0,27.6,1.87,1,82.5,5.0,0,low,8,2,3.0,3.0,3.4166666666666665,
2025-08-10 10:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,10,6,1,0,,0,29.6,5.4,1,95.0,19.3,0,low,7,3,2.0,3.0,3.375,
2025-08-10 11:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,11,6,1,0,,0,29.3,7.46,1,84.0,25.2,0,low,7,5,3.0,4.0,3.375,
2025-08-10 12:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,12,6,1,0,,0,27.7,1.03,1,84.6,5.5,0,low,6,6,5.0,8.0,3.4166666666666665,
2025-08-10 13:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,13,6,1,0,,0,29.2,0.0,0,64.2,23.0,0,low,5,7,6.0,7.0,3.3333333333333335,
2025-08-10 14:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,14,6,1,0,,0,29.1,0.35,1,95.0,17.0,0,low,5,6,7.0,5.0,3.3333333333333335,
2025-08-10 15:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,15,6,1,0,,0,27.4,0.0,0,85.8,11.9,0,low,7,4,6.0,2.0,3.375,
2025-08-10 16:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,16,6,1,0,,0,28.3,8.62,1,80.2,36.6,0,low,6,3,4.0,3.0,3.4583333333333335,
2025-08-10 17:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,17,6,1,0,,0,24.6,0.0,0,92.3,30.4,0,low,7,4,3.0,4.0,3.4583333333333335,
2025-08-10 18:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,18,6,1,0,,0,28.3,0.0,0,71.8,24.8,0,low,5,7,4.0,6.0,3.4583333333333335,
2025-08-10 19:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,19,6,1,0,,0,25.9,7.46,1,95.0,31.9,0,low,7,6,7.0,8.0,3.5,
2025-08-10 20:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,20,6,1,0,,0,26.4,8.68,1,92.4,36.0,0,low,4,7,6.0,7.0,3.4166666666666665,
2025-08-10 21:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,21,6,1,0,,0,27.1,1.12,1,75.1,20.5,0,low,4,5,7.0,4.0,3.4166666666666665,
2025-08-10 22:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,22,6,1,0,,0,23.7,1.22,1,85.6,19.9,0,low,4,2,5.0,3.0,3.4583333333333335,
2025-08-10 23:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,23,6,1,0,,0,26.2,2.69,1,94.4,15.7,0,low,7,1,2.0,1.0,3.4166666666666665,
2025-08-11 00:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,0,0,0,0,,0,24.4,3.52,1,92.4,5.0,0,low,6,1,1.0,1.0,3.4166666666666665,
2025-08-11 01:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,1,0,0,0,,0,24.5,0.0,0,76.4,17.2,0,low,4,2,1.0,0.0,3.4166666666666665,
2025-08-11 02:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,2,0,0,0,,0,23.9,0.0,0,70.8,5.0,0,low,6,2,2.0,1.0,3.5,
2025-08-11 03:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,3,0,0,0,,0,25.4,0.0,0,77.8,6.0,0,low,8,2,2.0,1.0,3.5416666666666665,
2025-08-11 04:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,4,0,0,0,,0,25.6,4.06,1,88.1,7.1,0,low,4,2,2.0,1.0,3.5833333333333335,
2025-08-11 05:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,5,0,0,0,,0,25.1,0.95,1,85.7,5.0,0,low,6,2,2.0,1.0,3.625,
2025-08-11 06:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,6,0,0,0,,0,25.9,0.0,0,80.3,7.7,0,low,4,7,2.0,3.0,3.6666666666666665,
2025-08-11 07:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,7,0,0,0,,0,27.1,5.54,1,92.7,10.3,0,low,6,6,7.0,3.0,3.8333333333333335,
2025-08-11 08:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,8,0,0,0,,0,29.9,1.03,1,95.0,13.1,0,high,6,12,6.0,3.0,3.9583333333333335,
2025-08-11 09:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,9,0,0,0,,0,28.2,1.78,1,82.7,7.9,0,high,4,10,12.0,2.0,4.333333333333333,
2025-08-11 10:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,10,0,0,0,,0,30.4,2.09,1,84.6,14.4,0,low,8,6,10.0,3.0,4.666666666666667,
2025-08-11 11:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,11,0,0,0,,0,30.0,2.05,1,72.6,11.8,0,low,6,15,6.0,5.0,4.791666666666667,
2025-08-11 12:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,12,0,0,0,,0,28.7,7.52,1,84.5,27.1,0,low,4,17,15.0,6.0,5.208333333333333,
2025-08-11 13:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,13,0,0,0,,0,31.1,0.0,0,83.4,14.2,0,low,7,20,17.0,7.0,5.666666666666667,
2025-08-11 14:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,14,0,0,0,,0,27.2,0.0,0,80.3,24.4,0,low,7,13,20.0,6.0,6.208333333333333,
2025-08-11 15:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,15,0,0,0,,0,29.8,0.0,0,72.1,23.3,0,low,4,8,13.0,4.0,6.5,
2025-08-11 16:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,16,0,0,0,,0,29.9,0.0,0,78.6,15.3,0,low,8,8,8.0,3.0,6.666666666666667,
2025-08-11 17:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,17,0,0,0,,0,25.6,2.87,1,90.7,33.3,0,low,6,7,8.0,4.0,6.875,
2025-08-11 18:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,18,0,0,0,,0,27.9,0.0,0,77.6,17.7,0,high,7,33,7.0,7.0,7.0,
2025-08-11 19:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,19,0,0,0,,0,26.1,3.03,1,95.0,29.8,0,high,5,28,33.0,6.0,8.083333333333334,
2025-08-11 20:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,20,0,0,0,,0,24.5,0.0,0,78.1,23.9,0,low,4,14,28.0,7.0,9.0,
2025-08-11 21:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,21,0,0,0,,0,25.8,0.94,1,90.3,13.7,0,low,4,13,14.0,5.0,9.291666666666666,
2025-08-11 22:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,22,0,0,0,,0,26.5,0.0,0,66.3,28.4,0,low,8,8,13.0,2.0,9.625,
2025-08-11 23:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,23,0,0,0,,0,24.8,0.13,1,89.6,16.6,1,high,4,5,8.0,1.0,9.875,
2025-08-12 00:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,0,1,0,0,,0,23.9,0.0,0,75.6,12.2,0,low,6,2,5.0,1.0,10.041666666666666,
2025-08-12 01:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,1,1,0,0,,0,23.5,0.53,1,95.0,13.3,1,high,7,4,2.0,2.0,10.083333333333334,
2025-08-12 02:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,2,1,0,0,,0,25.5,0.0,0,95.0,7.0,0,low,8,2,4.0,2.0,10.166666666666666,
2025-08-12 03:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,3,1,0,0,,0,24.3,2.99,1,95.0,7.8,0,low,5,2,2.0,2.0,10.166666666666666,
2025-08-12 04:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,4,1,0,0,,0,25.6,0.0,0,74.3,16.3,0,low,4,2,2.0,2.0,10.166666666666666,
2025-08-12 05:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,5,1,0,0,,0,24.9,0.0,0,82.2,6.1,0,low,7,2,2.0,2.0,10.166666666666666,
2025-08-12 06:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,6,1,0,0,,0,28.4,3.44,1,86.9,10.7,0,low,5,8,2.0,7.0,10.166666666666666,
2025-08-12 07:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,7,1,0,0,,0,24.9,0.57,1,93.9,9.9,0,low,4,7,8.0,6.0,10.208333333333334,
2025-08-12 08:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,8,1,0,0,,0,27.9,0.96,1,93.3,8.1,0,high,8,18,7.0,12.0,10.25,
2025-08-12 09:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,9,1,0,0,,0,29.9,2.39,1,79.4,11.5,0,high,5,16,18.0,10.0,10.5,
2025-08-12 10:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,10,1,0,0,,0,27.6,1.71,1,90.9,5.0,0,low,4,7,16.0,6.0,10.75,
2025-08-12 11:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,11,1,0,0,,0,30.2,4.28,1,82.9,11.0,0,low,8,10,7.0,15.0,10.791666666666666,
2025-08-12 12:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,12,1,0,0,,0,29.6,1.1,1,95.0,11.8,0,low,7,13,10.0,17.0,10.583333333333334,
2025-08-12 13:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,13,1,0,0,,0,29.1,0.0,0,64.6,20.4,0,low,5,22,13.0,20.0,10.416666666666666,
2025-08-12 14:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,14,1,0,0,,0,29.8,0.0,0,85.0,20.1,0,low,7,18,22.0,13.0,10.5,
2025-08-12 15:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,15,1,0,0,,0,29.9,6.19,1,91.0,32.5,0,low,4,7,18.0,8.0,10.708333333333334,
2025-08-12 16:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,16,1,0,0,,0,27.2,2.02,1,92.7,20.5,0,low,7,7,7.0,8.0,10.666666666666666,
2025-08-12 17:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,17,1,0,0,,0,27.8,0.0,0,81.0,11.2,0,low,8,7,7.0,7.0,10.625,
2025-08-12 18:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,18,1,0,0,,0,28.7,19.48,1,95.0,30.5,0,high,8,25,7.0,33.0,10.625,
2025-08-12 19:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,19,1,0,0,,0,26.6,0.0,0,75.7,23.4,0,high,7,49,25.0,28.0,10.291666666666666,
2025-08-12 20:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,20,1,0,0,,0,24.4,3.08,1,95.0,18.6,0,low,6,16,49.0,14.0,11.166666666666666,
2025-08-12 21:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,21,1,0,0,,0,25.3,0.0,0,76.4,27.0,0,low,5,20,16.0,13.0,11.25,
2025-08-12 22:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,22,1,0,0,,0,25.7,0.0,0,95.0,21.4,0,low,7,9,20.0,8.0,11.541666666666666,
2025-08-12 23:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,23,1,0,0,,0,22.7,1.07,1,85.3,18.6,0,low,4,2,9.0,5.0,11.583333333333334,
2025-08-13 00:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,0,2,0,0,,0,23.7,3.19,1,93.2,18.2,0,low,5,2,2.0,2.0,11.458333333333334,
2025-08-13 01:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,1,2,0,0,,0,24.1,0.65,1,91.9,18.7,0,low,4,2,2.0,4.0,11.458333333333334,
2025-08-13 02:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,2,2,0,0,,0,23.4,0.71,1,94.9,12.2,0,low,8,1,2.0,2.0,11.375,
2025-08-13 03:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,3,2,0,0,,0,24.3,4.16,1,95.0,5.0,0,low,5,1,1.0,2.0,11.333333333333334,
2025-08-13 04:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,4,2,0,0,,0,26.3,0.0,0,70.5,5.0,0,low,8,2,1.0,2.0,11.291666666666666,
2025-08-13 05:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,5,2,0,0,,0,26.4,0.0,0,74.0,10.7,0,low,8,2,2.0,2.0,11.291666666666666,
2025-08-13 06:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,6,2,0,0,,0,29.0,0.0,0,81.4,7.2,0,low,7,8,2.0,8.0,11.291666666666666,
2025-08-13 07:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,7,2,0,0,,0,25.7,1.04,1,82.6,6.6,0,low,4,8,8.0,7.0,11.291666666666666,
2025-08-13 08:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,8,2,0,0,,0,25.3,2.72,1,86.1,15.0,0,high,4,13,8.0,18.0,11.333333333333334,
2025-08-13 09:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,9,2,0,0,,0,30.3,3.68,1,95.0,5.1,0,high,6,12,13.0,16.0,11.125,
2025-08-13 10:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,10,2,0,0,,0,30.5,0.0,0,90.5,6.5,0,low,5,9,12.0,7.0,10.958333333333334,
2025-08-13 11:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,11,2,0,0,,0,29.7,0.0,0,73.7,7.3,0,low,5,16,9.0,10.0,11.041666666666666,
2025-08-13 12:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,12,2,0,0,,0,30.2,0.0,0,77.6,12.3,0,low,8,19,16.0,13.0,11.291666666666666,
2025-08-13 13:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,13,2,0,0,,0,31.2,7.83,1,92.2,25.7,0,low,7,14,19.0,22.0,11.541666666666666,
2025-08-13 14:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,14,2,0,0,,0,29.9,2.06,1,85.4,19.2,0,low,4,13,14.0,18.0,11.208333333333334,
2025-08-13 15:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,15,2,0,0,,0,30.1,0.82,1,95.0,20.3,0,low,7,6,13.0,7.0,11.0,
2025-08-13 16:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,16,2,0,0,,0,29.6,0.0,0,85.0,25.3,0,low,6,8,6.0,7.0,10.958333333333334,
2025-08-13 17:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,17,2,0,0,,0,26.3,21.48,1,95.0,39.7,0,low,8,9,8.0,7.0,11.0,
2025-08-13 18:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,18,2,0,0,,0,27.5,0.0,0,91.7,21.8,0,high,4,24,9.0,25.0,11.083333333333334,
2025-08-13 19:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,19,2,0,0,,0,27.4,14.59,1,80.5,44.4,0,high,6,41,24.0,49.0,11.041666666666666,
2025-08-13 20:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,20,2,0,0,,0,25.7,16.67,1,94.3,32.5,0,low,4,16,41.0,16.0,10.708333333333334,
2025-08-13 21:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,21,2,0,0,,0,26.6,16.07,1,87.7,35.9,0,low,8,14,16.0,20.0,10.708333333333334,
2025-08-13 22:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,22,2,0,0,,0,22.9,0.0,0,69.1,21.0,0,low,7,7,14.0,9.0,10.458333333333334,
2025-08-13 23:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,23,2,0,0,,0,22.4,5.66,1,95.0,24.1,0,low,5,2,7.0,2.0,10.375,
2025-08-14 00:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,0,3,0,0,,0,22.5,0.0,0,83.7,16.9,0,low,7,2,2.0,2.0,10.375,
2025-08-14 01:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,1,3,0,0,,0,24.4,0.0,0,78.9,13.4,0,low,7,2,2.0,2.0,10.375,
2025-08-14 02:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,2,3,0,0,,0,25.9,0.41,1,95.0,5.0,0,low,5,2,2.0,1.0,10.375,
2025-08-14 03:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,3,3,0,0,,0,25.0,0.4,1,95.0,5.0,0,low,6,2,2.0,1.0,10.416666666666666,
2025-08-14 04:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,4,3,0,0,,0,25.3,0.0,0,77.5,12.6,0,low,8,2,2.0,2.0,10.458333333333334,
2025-08-14 05:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,5,3,0,0,,0,26.3,4.31,1,89.1,5.0,0,low,8,2,2.0,2.0,10.458333333333334,
2025-08-14 06:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,6,3,0,0,,0,28.9,1.02,1,83.7,5.0,0,low,8,6,2.0,8.0,10.458333333333334,
2025-08-14 07:00:00+0530,vendor_01,BKC_Pavbhaji,19.0685,72.8785,business_district,main_course,85.0,12,7,3,0,0,,0,27.0,7.67,1,95.0,14.4,0,low,7,9,6.0,8.0,10.375,
